Order_ID,Order_Date,Product,Category,Subcategory,Customer_ID,Region,City,Channel,Unit_Price,Quantity,Discount,Sales,COGS,Profit,Payment_Method
ORD202401004,2024-08-19,Jacket - Fashion,Fashion,Jacket,CUST2486,East,Patna,Online,1630,2,0.35,2119.0,2763.04,-644.04,Debit Card
RET202400020,2024-08-20,Mixer Grinder - Home,Home,Mixer Grinder,CUST4809,South,Kochi,Online,4986,-1,0.13,-4337.82,3076.11,-1261.71,Credit Card
ORD202400717,2024-08-20,Mixer Grinder - Home,Home,Mixer Grinder,CUST4809,South,Kochi,Online,4986,1,0.13,4337.82,3076.11,1261.71,Credit Card
ORD202400365,2024-08-20,Smartwatch - Electronics,Electronics,Smartwatch,CUST3938,South,Chennai,Online,11859,2,0.06,22294.92,16437.29,5857.63,UPI
ORD202401130,2024-08-21,Yoga Mat - Sports,Sports,Yoga Mat,CUST4924,North,Chandigarh,Mobile App,2321,1,0.07,2158.53,1931.94,226.59,Debit Card
ORD202400263,2024-08-21,T-Shirt - Fashion,Fashion,T-Shirt,CUST1136,North,Jaipur,Online,1398,1,0.05,1328.1,1054.2,273.9,Credit Card
ORD202400504,2024-08-22,Yoga Mat - Sports,Sports,Yoga Mat,CUST4201,East,Bhubaneswar,Mobile App,2032,4,0.17,6746.24,5034.25,1711.99,Credit Card
ORD202400689,2024-08-22,Laptop - Electronics,Electronics,Laptop,CUST3896,West,Pune,Mobile App,12096,4,0.1,43545.6,40737.66,2807.94,Credit Card
ORD202400722,2024-08-22,Cricket Bat - Sports,Sports,Cricket Bat,CUST5799,West,Pune,Store,3124,1,0.35,2030.6,2308.82,-278.22,Net Banking
ORD202400753,2024-08-23,Jacket - Fashion,Fashion,Jacket,CUST4533,West,Surat,Online,1693,3,0.12,4469.52,3184.82,1284.7,Debit Card
ORD202400477,2024-08-23,Perfume - Beauty,Beauty,Perfume,CUST4869,North,Jaipur,Mobile App,590,2,0.13,1026.6,768.11,258.49,UPI
ORD202400367,2024-08-23,Football - Sports,Sports,Football,CUST2375,West,Mumbai,Online,2577,2,0.35,3350.1,3995.28,-645.18,UPI
ORD202400517,2024-08-23,Water Purifier - Home,Home,Water Purifier,CUST1509,North,Chandigarh,Online,6695,1,0.26,4954.3,5292.71,-338.41,Credit Card
ORD202400661,2024-08-23,Perfume - Beauty,Beauty,Perfume,CUST5403,East,Bhubaneswar,Mobile App,643,3,0.06,1813.26,1355.37,457.89,Debit Card
ORD202400109,2024-08-24,Tablet - Electronics,Electronics,Tablet,CUST5005,East,Bhubaneswar,Mobile App,17275,3,0.35,33686.25,36446.34,-2760.09,Credit Card
ORD202400333,2024-08-24,Perfume - Beauty,Beauty,Perfume,CUST5683,North,Lucknow,Online,491,1,0.05,466.45,335.35,131.1,UPI
ORD202400171,2024-08-25,Mixer Grinder - Home,Home,Mixer Grinder,CUST4200,West,Ahmedabad,Online,4639,3,0.1,12525.3,8839.77,3685.53,UPI
ORD202400298,2024-08-25,Sunscreen - Beauty,Beauty,Sunscreen,CUST3761,East,Patna,Mobile App,644,1,0.13,560.28,533.01,27.27,Debit Card
ORD202400527,2024-08-25,Earbuds - Electronics,Electronics,Earbuds,CUST3423,West,Pune,Online,12362,2,0.08,22746.08,15203.79,7542.29,UPI
ORD202400431,2024-08-26,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST5573,East,Kolkata,Online,6900,2,0.03,13386.0,11262.06,2123.94,UPI
ORD202400555,2024-08-26,Smartphone - Electronics,Electronics,Smartphone,CUST2425,West,Pune,Mobile App,15910,1,0.06,14955.4,13299.86,1655.54,Net Banking
ORD202401104,2024-08-26,Lipstick - Beauty,Beauty,Lipstick,CUST1791,East,Kolkata,Online,647,4,0.06,2432.72,1768.8,663.92,Credit Card
ORD202400189,2024-08-27,Mixer Grinder - Home,Home,Mixer Grinder,CUST1419,West,Ahmedabad,Store,7588,4,0.1,27316.8,24284.29,3032.51,UPI
ORD202401043,2024-08-27,T-Shirt - Fashion,Fashion,T-Shirt,CUST1982,West,Ahmedabad,Online,1376,2,0.33,1843.84,2036.22,-192.38,UPI
ORD202400393,2024-08-28,Dumbbells - Sports,Sports,Dumbbells,CUST2522,East,Guwahati,Mobile App,2792,1,0.13,2429.04,2239.09,189.95,UPI
ORD202400929,2024-08-29,Sunscreen - Beauty,Beauty,Sunscreen,CUST3850,East,Guwahati,Online,826,1,0.18,677.32,509.71,167.61,UPI
ORD202400888,2024-08-30,Face Cream - Beauty,Beauty,Face Cream,CUST5578,West,Ahmedabad,Mobile App,788,2,0.1,1418.4,1173.07,245.33,UPI
ORD202400054,2024-08-30,Earbuds - Electronics,Electronics,Earbuds,CUST3762,South,Chennai,Mobile App,13683,3,0.06,38586.06,32002.39,6583.67,Credit Card
ORD202400691,2024-08-30,Tennis Racket - Sports,Sports,Tennis Racket,CUST2387,North,Lucknow,Mobile App,2305,1,0.33,1544.35,1945.15,-400.8,UPI
ORD202400505,2024-08-31,Sunscreen - Beauty,Beauty,Sunscreen,CUST2737,East,Bhubaneswar,Online,527,4,0.08,1939.36,1534.76,404.6,Credit Card
ORD202400330,2024-09-01,Tablet - Electronics,Electronics,Tablet,CUST5042,South,Chennai,Online,18190,1,0.21,14370.1,13055.65,1314.45,Cash on Delivery
ORD202400645,2024-09-01,Yoga Mat - Sports,Sports,Yoga Mat,CUST3367,North,Jaipur,Mobile App,2910,4,0.18,9544.8,9620.02,-75.22,UPI
ORD202400698,2024-09-01,Jacket - Fashion,Fashion,Jacket,CUST4676,West,Pune,Online,1549,2,0.1,2788.2,1991.32,796.88,Debit Card
ORD202400844,2024-09-01,T-Shirt - Fashion,Fashion,T-Shirt,CUST4307,North,Delhi,Mobile App,1620,4,0.13,5637.6,5043.8,593.8,Credit Card
ORD202400701,2024-09-02,Air Cooler - Home,Home,Air Cooler,CUST3999,North,Jaipur,Online,6489,1,0.18,5320.98,4950.59,370.39,Net Banking
ORD202400228,2024-09-03,Football - Sports,Sports,Football,CUST1085,South,Chennai,Online,2789,2,0.16,4685.52,4411.61,273.91,Credit Card
ORD202401092,2024-09-03,Perfume - Beauty,Beauty,Perfume,CUST4112,West,Mumbai,Mobile App,642,2,0.19,1040.04,953.83,86.21,Debit Card
ORD202400847,2024-09-03,Smartwatch - Electronics,Electronics,Smartwatch,CUST1510,East,Guwahati,Mobile App,19148,1,0.13,16658.76,12617.03,4041.73,Credit Card
RET202400022,2024-09-03,Tennis Racket - Sports,Sports,Tennis Racket,CUST5368,South,Hyderabad,Store,2474,-2,0.18,-4057.36,4093.91,-36.55,UPI
ORD202400750,2024-09-03,Air Fryer - Home,Home,Air Fryer,CUST4841,East,Kolkata,Online,7135,2,0.16,11986.8,10526.31,1460.49,UPI
ORD202400405,2024-09-03,Tennis Racket - Sports,Sports,Tennis Racket,CUST5368,South,Hyderabad,Store,2474,2,0.18,4057.36,4093.91,-36.55,UPI
ORD202400660,2024-09-05,T-Shirt - Fashion,Fashion,T-Shirt,CUST2264,East,Kolkata,Store,1336,1,0.23,1028.72,1026.33,2.39,Credit Card
ORD202401100,2024-09-05,Smartwatch - Electronics,Electronics,Smartwatch,CUST5313,South,Chennai,Online,17110,4,0.16,57489.6,46992.53,10497.07,UPI
ORD202401066,2024-09-06,Sunscreen - Beauty,Beauty,Sunscreen,CUST5370,East,Bhubaneswar,Mobile App,535,4,0.1,1926.0,1455.96,470.04,Cash on Delivery
ORD202400163,2024-09-06,Yoga Mat - Sports,Sports,Yoga Mat,CUST2171,West,Ahmedabad,Mobile App,2758,1,0.02,2702.84,2159.82,543.02,UPI
ORD202401077,2024-09-06,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST3295,East,Kolkata,Online,4362,3,0.06,12300.84,8438.93,3861.91,UPI
ORD202401169,2024-09-07,Jacket - Fashion,Fashion,Jacket,CUST2910,West,Mumbai,Online,1862,2,0.18,3053.68,2414.02,639.66,Credit Card
ORD202400005,2024-09-08,Mixer Grinder - Home,Home,Mixer Grinder,CUST3062,North,Lucknow,Online,7250,1,0.26,5365.0,5333.64,31.36,UPI
ORD202400030,2024-09-09,Shampoo - Beauty,Beauty,Shampoo,CUST4267,North,Delhi,Mobile App,638,1,0.27,465.74,427.76,37.98,Debit Card
ORD202400546,2024-09-09,Shampoo - Beauty,Beauty,Shampoo,CUST4217,West,Surat,Mobile App,854,4,0.24,2596.16,2518.72,77.44,Net Banking
ORD202400278,2024-09-09,Cricket Bat - Sports,Sports,Cricket Bat,CUST1919,North,Delhi,Online,3172,3,0.22,7422.48,5750.4,1672.08,Credit Card
ORD202400671,2024-09-09,Dress - Fashion,Fashion,Dress,CUST5926,South,Kochi,Online,1559,2,0.22,2432.04,1888.11,543.93,UPI
ORD202400136,2024-09-09,T-Shirt - Fashion,Fashion,T-Shirt,CUST1963,East,Patna,Online,1758,4,0.01,6961.68,4339.05,2622.63,UPI
ORD202400863,2024-09-10,Dress - Fashion,Fashion,Dress,CUST3775,West,Surat,Online,1364,2,0.31,1882.32,1999.5,-117.18,Debit Card
ORD202400460,2024-09-11,Jeans - Fashion,Fashion,Jeans,CUST5958,East,Patna,Mobile App,1736,1,0.14,1492.96,1419.05,73.91,Cash on Delivery
ORD202400574,2024-09-11,Dress - Fashion,Fashion,Dress,CUST2725,South,Kochi,Mobile App,1751,3,0.29,3729.63,3371.73,357.9,Debit Card
ORD202400707,2024-09-11,T-Shirt - Fashion,Fashion,T-Shirt,CUST3659,East,Patna,Online,1405,1,0.15,1194.25,937.83,256.42,UPI
ORD202400680,2024-09-12,Air Fryer - Home,Home,Air Fryer,CUST3956,South,Chennai,Online,6367,2,0.35,8277.1,7718.16,558.94,Credit Card
ORD202400878,2024-09-12,Yoga Mat - Sports,Sports,Yoga Mat,CUST4807,North,Chandigarh,Store,2780,1,0.13,2418.6,1717.66,700.94,Credit Card
ORD202400964,2024-09-13,Face Cream - Beauty,Beauty,Face Cream,CUST4936,North,Delhi,Online,527,1,0.16,442.68,415.6,27.08,UPI
ORD202400804,2024-09-13,Football - Sports,Sports,Football,CUST3527,East,Kolkata,Online,2401,2,0.18,3937.64,3866.21,71.43,Debit Card
ORD202400612,2024-09-13,T-Shirt - Fashion,Fashion,T-Shirt,CUST2074,East,Guwahati,Mobile App,1917,2,0.13,3335.58,2961.84,373.74,Credit Card
ORD202400874,2024-09-14,Laptop - Electronics,Electronics,Laptop,CUST1789,North,Lucknow,Mobile App,17691,4,0.24,53780.64,46252.38,7528.26,Net Banking
ORD202400459,2024-09-14,Tennis Racket - Sports,Sports,Tennis Racket,CUST4052,South,Hyderabad,Online,1868,3,0.12,4931.52,4289.6,641.92,Debit Card
ORD202400056,2024-09-15,Jacket - Fashion,Fashion,Jacket,CUST2994,North,Jaipur,Mobile App,1348,1,0.2,1078.4,1065.0,13.4,Credit Card
ORD202400039,2024-09-15,Tennis Racket - Sports,Sports,Tennis Racket,CUST5185,South,Bengaluru,Store,1870,1,0.2,1496.0,1251.68,244.32,UPI
ORD202400282,2024-09-16,Lipstick - Beauty,Beauty,Lipstick,CUST5529,West,Pune,Online,550,1,0.35,357.5,338.33,19.17,Debit Card
ORD202401186,2024-09-17,Lipstick - Beauty,Beauty,Lipstick,CUST4722,North,Delhi,Mobile App,746,4,0.33,1999.28,1809.68,189.6,UPI
ORD202400892,2024-09-17,Sneakers - Fashion,Fashion,Sneakers,CUST5112,East,Bhubaneswar,Mobile App,1415,2,0.14,2433.8,1774.51,659.29,Credit Card
ORD202400963,2024-09-18,Laptop - Electronics,Electronics,Laptop,CUST1536,North,Lucknow,Mobile App,10640,1,0.19,8618.4,8721.96,-103.56,Debit Card
ORD202400197,2024-09-18,Tennis Racket - Sports,Sports,Tennis Racket,CUST3416,North,Delhi,Online,2881,1,0.16,2420.04,2324.04,96.0,UPI
ORD202400790,2024-09-18,Football - Sports,Sports,Football,CUST2032,East,Guwahati,Mobile App,3245,1,0.29,2303.95,2270.28,33.67,Credit Card
ORD202400069,2024-09-20,Shampoo - Beauty,Beauty,Shampoo,CUST4079,North,Chandigarh,Mobile App,755,2,0.35,981.5,1176.28,-194.78,UPI
ORD202400599,2024-09-21,Football - Sports,Sports,Football,CUST5420,South,Kochi,Mobile App,2667,1,0.03,2586.99,1836.89,750.1,UPI
ORD202401069,2024-09-21,Air Fryer - Home,Home,Air Fryer,CUST5646,East,Kolkata,Mobile App,6579,6,0.35,25658.1,26394.02,-735.92,UPI
ORD202400562,2024-09-21,Football - Sports,Sports,Football,CUST4401,East,Bhubaneswar,Mobile App,2733,5,0.17,11341.95,9303.11,2038.84,Net Banking
ORD202401167,2024-09-22,T-Shirt - Fashion,Fashion,T-Shirt,CUST2963,North,Jaipur,Store,1238,5,0.14,5323.4,4508.2,815.2,UPI
ORD202400437,2024-09-22,Tablet - Electronics,Electronics,Tablet,CUST2812,West,Pune,Store,17923,4,0.07,66673.56,47723.95,18949.61,Credit Card
ORD202400922,2024-09-23,Jacket - Fashion,Fashion,Jacket,CUST5133,South,Bengaluru,Online,1125,1,0.35,731.25,739.17,-7.92,Credit Card
ORD202400088,2024-09-23,Air Fryer - Home,Home,Air Fryer,CUST1983,North,Delhi,Mobile App,7618,1,0.07,7084.74,4736.47,2348.27,UPI
ORD202401116,2024-09-24,Dress - Fashion,Fashion,Dress,CUST4683,West,Ahmedabad,Online,1836,1,0.12,1615.68,1238.47,377.21,Credit Card
ORD202400640,2024-09-25,Air Fryer - Home,Home,Air Fryer,CUST3588,West,Mumbai,Online,5445,2,0.15,9256.5,7905.84,1350.66,Net Banking
ORD202401028,2024-09-25,Water Purifier - Home,Home,Water Purifier,CUST4048,South,Kochi,Mobile App,6918,4,0.17,22967.76,21327.95,1639.81,Debit Card
ORD202400973,2024-09-26,Face Cream - Beauty,Beauty,Face Cream,CUST1147,North,Delhi,Store,563,3,0.1,1520.1,1278.89,241.21,Credit Card
ORD202400242,2024-09-26,Jacket - Fashion,Fashion,Jacket,CUST3240,West,Mumbai,Online,1864,1,0.08,1714.88,1370.38,344.5,UPI
ORD202400058,2024-09-26,Smartwatch - Electronics,Electronics,Smartwatch,CUST2863,South,Chennai,Mobile App,14642,2,0.14,25184.24,22570.51,2613.73,Credit Card
ORD202400400,2024-09-26,Football - Sports,Sports,Football,CUST1719,West,Mumbai,Mobile App,2289,5,0.16,9613.8,9536.42,77.38,Debit Card
ORD202400474,2024-09-26,Cricket Bat - Sports,Sports,Cricket Bat,CUST5195,South,Kochi,Online,3207,1,0.08,2950.44,2126.91,823.53,Net Banking
ORD202400997,2024-09-26,Smartwatch - Electronics,Electronics,Smartwatch,CUST1037,South,Chennai,Online,18581,1,0.24,14121.56,12831.54,1290.02,UPI
ORD202400463,2024-09-27,T-Shirt - Fashion,Fashion,T-Shirt,CUST5773,North,Jaipur,Mobile App,1197,3,0.23,2765.07,2626.32,138.75,UPI
ORD202400355,2024-09-27,Laptop - Electronics,Electronics,Laptop,CUST2209,South,Bengaluru,Mobile App,17288,1,0.29,12274.48,13623.5,-1349.02,Credit Card
ORD202400385,2024-09-27,Water Purifier - Home,Home,Water Purifier,CUST3381,East,Guwahati,Online,4514,2,0.07,8396.04,5993.78,2402.26,UPI
RET202400008,2024-09-27,T-Shirt - Fashion,Fashion,T-Shirt,CUST5773,North,Jaipur,Mobile App,1197,-3,0.23,-2765.07,2626.32,-138.75,UPI
ORD202400647,2024-09-27,T-Shirt - Fashion,Fashion,T-Shirt,CUST5687,West,Ahmedabad,Online,1115,1,0.14,958.9,783.12,175.78,UPI
ORD202401199,2024-09-28,Tennis Racket - Sports,Sports,Tennis Racket,CUST1867,West,Ahmedabad,Store,2922,2,0.23,4499.88,3802.43,697.45,Credit Card
ORD202400302,2024-09-29,Laptop - Electronics,Electronics,Laptop,CUST1307,North,Lucknow,Online,11862,2,0.09,21588.84,16249.58,5339.26,Debit Card
ORD202400176,2024-09-29,T-Shirt - Fashion,Fashion,T-Shirt,CUST3238,North,Jaipur,Online,1760,5,0.02,8624.0,5894.41,2729.59,UPI
ORD202400763,2024-09-29,Face Cream - Beauty,Beauty,Face Cream,CUST5131,North,Jaipur,Online,899,1,0.22,701.22,729.61,-28.39,Credit Card
ORD202400404,2024-09-30,Tennis Racket - Sports,Sports,Tennis Racket,CUST4276,South,Kochi,Online,2444,2,0.11,4350.32,2999.41,1350.91,UPI
ORD202400345,2024-10-01,Cricket Bat - Sports,Sports,Cricket Bat,CUST1375,East,Bhubaneswar,Online,1964,1,0.22,1531.92,1536.94,-5.02,UPI
ORD202400287,2024-10-02,Football - Sports,Sports,Football,CUST5331,West,Ahmedabad,Online,1885,1,0.16,1583.4,1184.93,398.47,UPI
ORD202400967,2024-10-02,Dumbbells - Sports,Sports,Dumbbells,CUST5848,West,Mumbai,Mobile App,2923,1,0.2,2338.4,2062.93,275.47,UPI
ORD202400776,2024-10-02,Air Cooler - Home,Home,Air Cooler,CUST2973,East,Patna,Online,6496,2,0.09,11822.72,8541.67,3281.05,Debit Card
ORD202400448,2024-10-03,Jeans - Fashion,Fashion,Jeans,CUST4395,North,Delhi,Mobile App,1197,3,0.15,3052.35,2852.81,199.54,Debit Card
RET202400006,2024-10-03,Jeans - Fashion,Fashion,Jeans,CUST4395,North,Delhi,Mobile App,1197,-3,0.15,-3052.35,2852.81,-199.54,Debit Card
ORD202400481,2024-10-04,Shampoo - Beauty,Beauty,Shampoo,CUST5376,South,Hyderabad,Online,622,1,0.19,503.82,403.11,100.71,Debit Card
ORD202400766,2024-10-04,Tablet - Electronics,Electronics,Tablet,CUST1692,North,Chandigarh,Online,13189,1,0.12,11606.32,9744.24,1862.08,Credit Card
ORD202400233,2024-10-04,Sneakers - Fashion,Fashion,Sneakers,CUST3038,North,Lucknow,Store,1549,3,0.04,4461.12,3198.36,1262.76,Net Banking
ORD202400699,2024-10-04,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST2485,East,Patna,Mobile App,7277,2,0.05,13826.3,10602.14,3224.16,Net Banking
ORD202400974,2024-10-05,Smartwatch - Electronics,Electronics,Smartwatch,CUST4924,North,Delhi,Store,16992,6,0.14,87678.72,71314.34,16364.38,UPI
ORD202400820,2024-10-06,Lipstick - Beauty,Beauty,Lipstick,CUST5889,South,Bengaluru,Online,637,2,0.26,942.76,978.66,-35.9,UPI
ORD202400073,2024-10-06,Smartphone - Electronics,Electronics,Smartphone,CUST2301,West,Pune,Online,19121,3,0.14,49332.18,40190.67,9141.51,Debit Card
ORD202400128,2024-10-06,Sunscreen - Beauty,Beauty,Sunscreen,CUST5448,North,Lucknow,Online,596,1,0.14,512.56,370.36,142.2,Credit Card
ORD202400836,2024-10-07,Tablet - Electronics,Electronics,Tablet,CUST2424,West,Ahmedabad,Online,18952,1,0.25,14214.0,12591.98,1622.02,UPI
ORD202400265,2024-10-08,Cricket Bat - Sports,Sports,Cricket Bat,CUST4645,West,Pune,Online,3029,1,0.12,2665.52,2405.4,260.12,Debit Card
ORD202400678,2024-10-08,Perfume - Beauty,Beauty,Perfume,CUST5642,East,Patna,Mobile App,862,1,0.07,801.66,538.24,263.42,UPI
ORD202400931,2024-10-09,Dumbbells - Sports,Sports,Dumbbells,CUST5551,East,Bhubaneswar,Online,1765,1,0.09,1606.15,1322.7,283.45,UPI
ORD202400583,2024-10-09,Smartwatch - Electronics,Electronics,Smartwatch,CUST3393,East,Kolkata,Mobile App,10931,1,0.25,8198.25,8948.16,-749.91,Debit Card
ORD202400201,2024-10-10,Jacket - Fashion,Fashion,Jacket,CUST4829,North,Delhi,Online,1900,2,0.09,3458.0,2316.08,1141.92,Debit Card
ORD202400180,2024-10-10,Tablet - Electronics,Electronics,Tablet,CUST3723,East,Patna,Mobile App,10780,2,0.16,18110.4,16728.87,1381.53,UPI
ORD202400945,2024-10-11,Yoga Mat - Sports,Sports,Yoga Mat,CUST4888,West,Surat,Online,3016,2,0.29,4282.72,4456.91,-174.19,UPI
ORD202400096,2024-10-11,Shampoo - Beauty,Beauty,Shampoo,CUST4530,West,Pune,Mobile App,895,2,0.22,1396.2,1176.95,219.25,UPI
ORD202400801,2024-10-11,Air Cooler - Home,Home,Air Cooler,CUST2803,South,Hyderabad,Mobile App,4994,1,0.14,4294.84,3159.8,1135.04,UPI
ORD202400261,2024-10-11,Water Purifier - Home,Home,Water Purifier,CUST1484,North,Jaipur,Mobile App,7615,1,0.26,5635.1,6211.88,-576.78,Debit Card
ORD202400095,2024-10-11,Smartwatch - Electronics,Electronics,Smartwatch,CUST4609,West,Mumbai,Online,13759,2,0.1,24766.2,18247.93,6518.27,UPI
ORD202400068,2024-10-11,Air Fryer - Home,Home,Air Fryer,CUST1946,West,Ahmedabad,Online,5791,3,0.02,17025.54,12582.45,4443.09,UPI
ORD202400969,2024-10-11,Cricket Bat - Sports,Sports,Cricket Bat,CUST2967,South,Kochi,Mobile App,2738,4,0.28,7885.44,8688.52,-803.08,UPI
ORD202400871,2024-10-12,Dumbbells - Sports,Sports,Dumbbells,CUST4681,West,Pune,Mobile App,3046,1,0.07,2832.78,2135.06,697.72,Credit Card
ORD202400181,2024-10-12,Lipstick - Beauty,Beauty,Lipstick,CUST1987,West,Mumbai,Online,872,2,0.09,1587.04,1074.52,512.52,Net Banking
ORD202400206,2024-10-12,Perfume - Beauty,Beauty,Perfume,CUST2088,North,Lucknow,Online,626,1,0.15,532.1,377.84,154.26,UPI
ORD202400205,2024-10-13,Smartwatch - Electronics,Electronics,Smartwatch,CUST4752,North,Chandigarh,Mobile App,15660,2,0.15,26622.0,25211.02,1410.98,UPI
ORD202401055,2024-10-13,Face Cream - Beauty,Beauty,Face Cream,CUST4389,South,Hyderabad,Store,668,4,0.14,2297.92,2104.92,193.0,Debit Card
ORD202401012,2024-10-14,Jacket - Fashion,Fashion,Jacket,CUST5840,East,Guwahati,Online,1556,3,0.04,4481.28,3747.88,733.4,UPI
ORD202400979,2024-10-14,Shampoo - Beauty,Beauty,Shampoo,CUST4537,East,Guwahati,Online,543,1,0.06,510.42,370.23,140.19,Debit Card
ORD202401030,2024-10-14,Cricket Bat - Sports,Sports,Cricket Bat,CUST5862,West,Surat,Online,2936,1,0.3,2055.2,2350.21,-295.01,Debit Card
ORD202400022,2024-10-14,Air Fryer - Home,Home,Air Fryer,CUST3806,North,Jaipur,Store,7609,1,0.09,6924.19,5913.93,1010.26,Credit Card
ORD202400600,2024-10-14,Jacket - Fashion,Fashion,Jacket,CUST1037,West,Mumbai,Store,1446,1,0.06,1359.24,1141.76,217.48,UPI
ORD202400912,2024-10-15,Mixer Grinder - Home,Home,Mixer Grinder,CUST4604,North,Lucknow,Mobile App,4607,1,0.32,3132.76,3000.08,132.68,Credit Card
ORD202400791,2024-10-16,Water Purifier - Home,Home,Water Purifier,CUST4446,West,Ahmedabad,Mobile App,6227,1,0.11,5542.03,4365.47,1176.56,UPI
ORD202400534,2024-10-16,Tablet - Electronics,Electronics,Tablet,CUST3739,South,Bengaluru,Store,14541,4,0.25,43623.0,38802.73,4820.27,UPI
ORD202400210,2024-10-16,Sneakers - Fashion,Fashion,Sneakers,CUST1436,East,Bhubaneswar,Online,1181,2,0.04,2267.52,1795.4,472.12,UPI
ORD202400076,2024-10-18,Football - Sports,Sports,Football,CUST2333,West,Pune,Mobile App,2462,1,0.04,2363.52,1852.9,510.62,Credit Card
ORD202400062,2024-10-18,Tablet - Electronics,Electronics,Tablet,CUST4281,West,Ahmedabad,Mobile App,13323,4,0.15,45298.2,33828.65,11469.55,Credit Card
ORD202401123,2024-10-19,Lipstick - Beauty,Beauty,Lipstick,CUST4309,North,Jaipur,Mobile App,570,4,0.21,1801.2,1822.05,-20.85,Net Banking
ORD202400704,2024-10-19,Cricket Bat - Sports,Sports,Cricket Bat,CUST4869,North,Jaipur,Mobile App,2408,1,0.21,1902.32,1850.66,51.66,Net Banking
ORD202400307,2024-10-20,Air Fryer - Home,Home,Air Fryer,CUST1090,West,Ahmedabad,Online,6217,4,0.05,23624.6,15015.15,8609.45,Net Banking
ORD202400115,2024-10-20,Football - Sports,Sports,Football,CUST1128,East,Kolkata,Mobile App,2860,1,0.23,2202.2,2409.49,-207.29,Debit Card
ORD202400535,2024-10-21,Jeans - Fashion,Fashion,Jeans,CUST2651,South,Chennai,Online,1120,1,0.19,907.2,796.24,110.96,UPI
ORD202401179,2024-10-21,Dumbbells - Sports,Sports,Dumbbells,CUST1237,East,Kolkata,Mobile App,1943,1,0.35,1262.95,1463.4,-200.45,Credit Card
ORD202400972,2024-10-22,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST1012,South,Kochi,Online,6420,1,0.11,5713.8,5300.27,413.53,Credit Card
ORD202400938,2024-10-23,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST3648,South,Bengaluru,Online,4424,7,0.04,29729.28,25019.36,4709.92,Debit Card
ORD202400936,2024-10-23,Dumbbells - Sports,Sports,Dumbbells,CUST3376,North,Jaipur,Online,2450,1,0.09,2229.5,1657.05,572.45,UPI
ORD202400518,2024-10-24,Smartphone - Electronics,Electronics,Smartphone,CUST5859,North,Lucknow,Online,14276,1,0.11,12705.64,11710.78,994.86,Debit Card
ORD202400917,2024-10-24,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST3258,East,Bhubaneswar,Online,7522,3,0.18,18504.12,17326.76,1177.36,UPI
ORD202400933,2024-10-24,Perfume - Beauty,Beauty,Perfume,CUST4841,South,Hyderabad,Online,504,1,0.09,458.64,411.83,46.81,UPI
ORD202401102,2024-10-24,Earbuds - Electronics,Electronics,Earbuds,CUST2766,East,Patna,Mobile App,17195,1,0.25,12896.25,13100.8,-204.55,Credit Card
ORD202400803,2024-10-24,Jeans - Fashion,Fashion,Jeans,CUST5050,East,Kolkata,Online,1720,3,0.03,5005.2,4367.0,638.2,UPI
ORD202400915,2024-10-25,Tablet - Electronics,Electronics,Tablet,CUST4010,East,Kolkata,Store,15315,1,0.19,12405.15,11762.32,642.83,Debit Card
ORD202401172,2024-10-25,Lipstick - Beauty,Beauty,Lipstick,CUST5435,West,Ahmedabad,Online,657,1,0.2,525.6,466.15,59.45,Net Banking
ORD202401170,2024-10-25,Lipstick - Beauty,Beauty,Lipstick,CUST4414,West,Mumbai,Store,735,5,0.15,3123.75,2216.62,907.13,UPI
ORD202400455,2024-10-26,Tablet - Electronics,Electronics,Tablet,CUST3707,North,Chandigarh,Store,11687,1,0.01,11570.13,9548.28,2021.85,Credit Card
ORD202400274,2024-10-26,Smartphone - Electronics,Electronics,Smartphone,CUST3552,South,Hyderabad,Online,13403,2,0.08,24661.52,19765.02,4896.5,UPI
ORD202401125,2024-10-27,Air Fryer - Home,Home,Air Fryer,CUST3348,West,Pune,Online,4725,5,0.07,21971.25,18451.18,3520.07,Credit Card
ORD202400720,2024-10-28,Smartphone - Electronics,Electronics,Smartphone,CUST3898,North,Lucknow,Mobile App,17378,1,0.09,15813.98,10963.66,4850.32,Credit Card
ORD202400828,2024-10-28,T-Shirt - Fashion,Fashion,T-Shirt,CUST4361,East,Patna,Store,1323,1,0.09,1203.93,967.42,236.51,UPI
RET202400016,2024-10-29,Air Cooler - Home,Home,Air Cooler,CUST3615,North,Lucknow,Mobile App,4232,-10,0.28,-30470.4,29029.97,-1440.43,Credit Card
ORD202400768,2024-10-29,Air Cooler - Home,Home,Air Cooler,CUST3615,North,Lucknow,Mobile App,4232,10,0.28,30470.4,29029.97,1440.43,Credit Card
ORD202400258,2024-10-29,Air Cooler - Home,Home,Air Cooler,CUST1276,West,Ahmedabad,Mobile App,7049,1,0.09,6414.59,5173.18,1241.41,Debit Card
ORD202401042,2024-10-29,Tennis Racket - Sports,Sports,Tennis Racket,CUST1068,North,Lucknow,Online,1864,1,0.15,1584.4,1379.49,204.91,Net Banking
